code,company,date,text
AGN,Allergan PLC,2016-07-09,Exclusive: WellCare  Centene make offers for Aetna assets - sources
AGN,Allergan PLC,2016-06-27,Mayne Pharma nears deal for Teva assets: source
AGN,Allergan PLC,2017-12-21,Succession doubts cloud Apotex future after billionaire owner's death
AGN,Allergan PLC,2017-12-19,U.S. administrative court deals major blow to patent transfer deals
AGN,Allergan PLC,2017-12-18,Ionis earns $45M fee from Roche for rights to Huntington's candidate
AGN,Allergan PLC,2017-12-18,Workers at Israel's Teva Pharm block roads  continue protest over job cuts
AGN,Allergan PLC,2017-12-17,Strike over Teva Pharm job cuts briefly shuts down Israel
AGN,Allergan PLC,2017-12-14,Teva Pharm to lay off a quarter of workforce  suspends dividend
AGN,Allergan PLC,2017-12-07,Premarket analyst action - healthcare
AGN,Allergan PLC,2017-12-05,Allergan under modest pressure on potential encroachment of Revance on Botox franchise; shares down 2% premarket
AGN,Allergan PLC,2017-12-01,Tech firms tell patent court to ignore Allergan deal with tribe
AGN,Allergan PLC,2017-11-29,Stocks- Nasdaq Slips Down as Tax Hope Lingers
AGN,Allergan PLC,2018-01-08,Allergan sees revenues as high as $15.3B this year
AGN,Allergan PLC,2018-01-08,Start of JPM18 fails to buoy healthcare stocks
AGN,Allergan PLC,2018-01-05,New finance chief at Aduro  operating chief to step down
AGN,Allergan PLC,2018-01-04,Atara prices stock offering at $18.25
AGN,Allergan PLC,2018-01-03,Allergan to cut over 1 000 jobs as it works to return to growth
AGN,Allergan PLC,2018-01-03,Pershing Square  Valeant to appear in court on insider trading suit settlement
AGN,Allergan PLC,2018-01-02,Drugmakers raise 2018 U.S. prices  stick to self-imposed limits
AGN,Allergan PLC,2018-01-02,U.S. drug approvals highest in 21 years
AGN,Allergan PLC,2017-12-29,Pershing Square  Valeant arrive at settlement split for Allergan lawsuit
AGN,Allergan PLC,2017-12-28,Healthcare - Top 5 Gainers / Losers as of 11:00 am
AGN,Allergan PLC,2018-02-26,Mylan on go with planned challenge to Allergan's Restasis patents
AGN,Allergan PLC,2018-02-06,Biodelivery Sciences settles Belbuca patent dispute with Teva; shares up 4% premarket
AGN,Allergan PLC,2018-02-06,Allergan's late-stage success with migraine candidate pressures Teva  down 2% premarket
AGN,Allergan PLC,2018-02-06,Allergan's profit beats; migraine treatment succeeds key study
