code,company,date,text
MCD,McDonald’s Corporation,2015-01-30,Shake Shack IPO vaults shares into 'nosebleed' territory
MCD,McDonald’s Corporation,2015-01-30,McDonald's franchisees to new CEO: back-to-basics  fast
MCD,McDonald’s Corporation,2015-01-29,Wall Street finishes higher in afternoon rally as oil gains 
MCD,McDonald’s Corporation,2015-01-29,U.S. stocks higher at close of trade
MCD,McDonald’s Corporation,2015-01-29,Shake Shack IPO is hot but can it match Chipotle?
MCD,McDonald’s Corporation,2015-01-28,McDonald's CEO Don Thompson leaving after tumultuous run
MCD,McDonald’s Corporation,2015-01-26,U.S. stocks higher at close of trade
MCD,McDonald’s Corporation,2015-01-15,McDonald's Australian experiment is to look less like McDonald's
MCD,McDonald’s Corporation,2015-01-09,Starbucks' COO Alstead taking 'extended unpaid leave'
MCD,McDonald’s Corporation,2015-01-08,U.S. stocks higher at close of trade
MCD,McDonald’s Corporation,2015-03-05,U.S. stocks higher at close of trade
MCD,McDonald’s Corporation,2015-03-05,U.S. stock markets avoid first three-day losing streak since early-January
MCD,McDonald’s Corporation,2015-03-04,U.S. stocks lower at close of trade
MCD,McDonald’s Corporation,2015-03-04,Dow records first triple-digit drop since Jan.  as stocks fall broadly
MCD,McDonald’s Corporation,2015-03-03,McDonald's CEO Easterbrook to receive nearly 70% base salary increase
MCD,McDonald’s Corporation,2015-02-26,U.S. stocks mixed at close of trade
MCD,McDonald’s Corporation,2015-02-25,Dow reaches record-high  while NASDAQ winning streak halted
MCD,McDonald’s Corporation,2015-02-25,U.S. stocks mixed at close of trade
MCD,McDonald’s Corporation,2015-02-25,Unions  charity accuse McDonald's of avoiding $1.1 billion in tax
MCD,McDonald’s Corporation,2015-02-21,Tentative deal reached for U.S. West Coast ports; relief for trans-Pacific trade 
MCD,McDonald’s Corporation,2015-03-24,U.S. stocks down in spite of strong consumer price figures
MCD,McDonald’s Corporation,2015-03-23,U.S. stocks lower at close of trade
