code,company,date,text
MRK,Merck & Company Inc,2009-07-21,US STOCKS-Wall St climbs on Caterpillar; Apple shines late
MRK,Merck & Company Inc,2009-07-21,US STOCKS-Dow rises on Caterpillar; Nasdaq  S&P 500 edge up
MRK,Merck & Company Inc,2009-07-21,US STOCKS-Wall St set to rise on strong quarterly earnings
MRK,Merck & Company Inc,2009-07-21,UPDATE 2-Merck profit falls  but beats forecasts
MRK,Merck & Company Inc,2009-07-21,US STOCKS-Caterpillar  Merck results boost futures
MRK,Merck & Company Inc,2009-07-09,US STOCKS SNAPSHOT-Tech  commodity stocks lift S&P 500  Nasdaq
MRK,Merck & Company Inc,2009-07-09,US STOCKS-Wall St rises  led by financials and commodity shares
MRK,Merck & Company Inc,2009-07-09,US STOCKS-Wall St mixed on lower jobless claims  retail sales
MRK,Merck & Company Inc,2009-07-09,UPDATE 1-WHO clears Glaxo's Cervarix for developing world
MRK,Merck & Company Inc,2009-09-14,Addex lead drug shows potential in Parkinson's
MRK,Merck & Company Inc,2009-09-08,NEWSMAKER-Severin Schwan finds his feet as Roche CEO
MRK,Merck & Company Inc,2009-08-28,US STOCKS-Dow  S&P dip; Nasdaq ekes out gain on Dell  Intel
MRK,Merck & Company Inc,2009-08-28,US STOCKS-Dow  S&P dip; Nasdaq ekes out gain on Dell  Intel
MRK,Merck & Company Inc,2009-08-28,US STOCKS-Dow  S&P slip on data  but techs keep Nasdaq aloft
MRK,Merck & Company Inc,2009-08-19,US STOCKS-Wall St gains as oil data rekindles recovery hopes
MRK,Merck & Company Inc,2009-08-19,US STOCKS-Wall St gains as oil data rekindles recovery hopes
MRK,Merck & Company Inc,2009-08-19,US STOCKS-Wall St climbs as oil data rekindles recovery hopes
MRK,Merck & Company Inc,2009-08-10,US STOCKS-Wall St dips after four-week rally
MRK,Merck & Company Inc,2009-08-10,US STOCKS-Wall St slips after four-week rally
MRK,Merck & Company Inc,2009-10-22,US STOCKS-Blue-chip earnings  financials lift Wall Street
MRK,Merck & Company Inc,2009-10-22,UPDATE 3-India  Brazil to take EU to court in generics row
MRK,Merck & Company Inc,2009-10-22,US STOCKS-Dow up on strong earnings  Nasdaq falls on tech
MRK,Merck & Company Inc,2009-10-22,US STOCKS-Futures point to lower open after jobless data
MRK,Merck & Company Inc,2009-10-22,US STOCKS-Futures mixed ahead of data  earnings
MRK,Merck & Company Inc,2009-10-22,Weak commods  banks pull FTSE down 1 pct
MRK,Merck & Company Inc,2009-10-22,US STOCKS-Futures slightly lower ahead of data
MRK,Merck & Company Inc,2009-10-22,UPDATE 3-Novartis sees faster growth  swine flu boost in Q4
MRK,Merck & Company Inc,2009-09-25,US STOCKS SNAPSHOT-Wall St cuts losses; defensives offset data
MRK,Merck & Company Inc,2009-09-17,INTERVIEW-Merck CEO: rivals may wait before any new M&A
MRK,Merck & Company Inc,2011-04-29,RPT-GLOBAL MARKETS-Dow eyes best month since Dec  dollar falls
MRK,Merck & Company Inc,2011-04-29,US STOCKS-Dow on track for 2011's best month  Caterpillar up
MRK,Merck & Company Inc,2011-04-29,US STOCKS-Dow eyes best month since Dec  Caterpillar rallies
MRK,Merck & Company Inc,2011-04-29,US STOCKS-Dow  Nasdaq eye best month since December
MRK,Merck & Company Inc,2011-04-14,US STOCKS-Dow  S&P inch up as growth questioned  Google off late
MRK,Merck & Company Inc,2011-04-14,RPT-US STOCKS-Safe bets buoy Wall St as growth questioned
MRK,Merck & Company Inc,2011-04-14,US STOCKS-Dow and S&P edge up  but Goldman hits financials
MRK,Merck & Company Inc,2009-10-28,UPDATE 2-Swine flu gives Glaxo a shot in the arm
MRK,Merck & Company Inc,2009-10-23,UPDATE 1-Merck takeover of Schering-Plough wins EU approval
MRK,Merck & Company Inc,2009-10-23,Merck takeover of Schering-Plough wins EU approval
MRK,Merck & Company Inc,2014-04-01,U.S. stocks gain on manufacturing report; Dow gains 0.46%    
MRK,Merck & Company Inc,2014-03-26,U.S. stocks fall as fresh Ukraine concerns brew; Dow falls 0.60%    
MRK,Merck & Company Inc,2014-03-25,U.S. stocks edge higher on consumer confidence report; Dow up 0.56%    
MRK,Merck & Company Inc,2014-03-24,U.S. stocks edge lower on factory data  biotech selloff; Dow slips 0.16%
MRK,Merck & Company Inc,2014-02-17,Novartis Acquires US Cancer Researcher CoStim
MRK,Merck & Company Inc,2013-10-28,Merck Q3 adjusted EPS USD0.92  vs. USD0.87 estimate; shares up 1.3%
MRK,Merck & Company Inc,2011-06-08,US STOCKS-Markets head into sixth day of losses
MRK,Merck & Company Inc,2011-05-12,US STOCKS-Wall St ends up  helped by defensive shares
MRK,Merck & Company Inc,2011-04-29,US STOCKS-Dow posts best month in 2011 but Microsoft drags
MRK,Merck & Company Inc,2011-04-29,US STOCKS-Dow set for 2011's best month but Microsoft drags
MRK,Merck & Company Inc,2014-05-06,Bayer Paying $14.2B For Merck's Consumer Care Business
MRK,Merck & Company Inc,2014-05-02,U.S. stocks slip on Ukraine unease; Dow ends down 0.28%
MRK,Merck & Company Inc,2014-05-01,U.S. stocks slip ahead of jobs data; Dow ends down 0.13%
MRK,Merck & Company Inc,2014-04-29,U.S. stocks gain on earnings; Dow ends up 0.53%
MRK,Merck & Company Inc,2014-04-29,U.S. stocks rise ahead of consumer confidence data; Dow Jones up 0.48%
MRK,Merck & Company Inc,2014-04-29,Merck Q1 adjusted EPS $0.88  vs. $0.79 estimate; stock up 3.2%
MRK,Merck & Company Inc,2014-04-29,U.S. futures rise with eyes on Fed meeting; Dow Jones up 0.28%
MRK,Merck & Company Inc,2014-04-21,U.S. stocks rise on earnings  data; Dow gains 0.25% 
MRK,Merck & Company Inc,2014-04-14,U.S. stocks shoot up on retail sales report; Dow gains 0.91% 
MRK,Merck & Company Inc,2014-04-09,U.S. stocks rally as Fed ditches rate hike target; Dow gains 1.11% 
MRK,Merck & Company Inc,2014-05-29,U.S. stocks rise as market dismisses GDP report; Dow gains 0.39%
MRK,Merck & Company Inc,2014-05-19,U.S. stocks gain on tech demand in listless trading; Dow rises 0.12%
MRK,Merck & Company Inc,2014-05-14,U.S. stocks dip ahead of inflation  output data; Dow falls 0.61%
MRK,Merck & Company Inc,2014-05-09,Dow Ends At Record High
MRK,Merck & Company Inc,2014-05-09,U.S. stocks gain on tech rebound; Dow rises 0.20%  hits new record
MRK,Merck & Company Inc,2014-05-08,U.S. stocks end mixed to lower on earnings; Dow rises 0.20%
MRK,Merck & Company Inc,2014-05-07,U.S. stocks gain on Putin comments  Yellen speech; Dow gains 0.72%
MRK,Merck & Company Inc,2014-05-07,U.S. stocks open higher with eyes on Yellen  Ukraine; Dow Jones up 0.38%
MRK,Merck & Company Inc,2014-05-07,U.S. futures steady ahead of Yellen testimony; Dow Jones down 0.04%
MRK,Merck & Company Inc,2014-05-06,U.S. stocks drop on AIG earnings  Twitter plunges; Dow falls 0.77%
MRK,Merck & Company Inc,2014-07-29,Merck Q2 adjusted EPS $0.85  vs. $0.81 estimate
MRK,Merck & Company Inc,2014-07-14,U.S. stocks gain on Citi earnings  takeover news; Dow rises 0.66%
MRK,Merck & Company Inc,2014-07-08,Pfizer wins dismissal of U.S. investor class action ahead of trial
MRK,Merck & Company Inc,2014-07-02,U.S. stocks gain on data  Yellen comments; Dow rises 0.12%
MRK,Merck & Company Inc,2014-06-30,U.S. stocks end mixed on spotty U.S. data; Dow falls 0.15%
