code,company,date,text
BIIB,Biogen Inc,2017-07-25,HCA Q2 top line up 4%; earnings flat; cash flow down 2%; shares down 5% premarket
BIIB,Biogen Inc,2017-07-25,Biogen raises 2017 forecast on Spinraza success
BIIB,Biogen Inc,2017-07-24,Notable earnings before Tuesday’s open
BIIB,Biogen Inc,2017-07-17,Ionis earns $10M milestone from Biogen for validation of neurological disease target
BIIB,Biogen Inc,2017-07-05,Biotechs head higher ahead of Q2 earnings dump
BIIB,Biogen Inc,2017-06-30,Insider buys may mean it's time to buy: Biogen  Alexion  and Incyte
BIIB,Biogen Inc,2017-06-21,Biotechs blaze as Trump draft order on drug prices would ease regulations
BIIB,Biogen Inc,2017-06-21,S&P  Dow hurt by energy  banks; biotech boosts Nasdaq
BIIB,Biogen Inc,2017-06-21,Biotechs ripping  IBB up almost 8% in three days
BIIB,Biogen Inc,2017-06-21,FDA aims at removing barriers to generic drug competition
BIIB,Biogen Inc,2017-09-12,Alexion Pharma to lay off 20 percent of workforce
BIIB,Biogen Inc,2017-09-08,VanEck Vectors Morningstar Wide Moat ETF (MOAT) August Summary
BIIB,Biogen Inc,2017-08-31,Wall Street gains on data and Mnuchin tax reform remarks
BIIB,Biogen Inc,2017-08-31,Biotechs lead the charge  IBB up 2.7%
BIIB,Biogen Inc,2017-08-28,Biotechs up in early trading
BIIB,Biogen Inc,2017-08-22,Biotechs in the mix on market's rally
BIIB,Biogen Inc,2017-08-17,House Democrats launch probe into MS drug pricing
BIIB,Biogen Inc,2017-08-17,Biogen leads MS drug firms retreat on House Committee's price inquiry  shares down 3%
BIIB,Biogen Inc,2017-08-17,House Dems look into MS med prices  seven drug makers contacted
BIIB,Biogen Inc,2017-07-26,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.45%
BIIB,Biogen Inc,2017-10-16,"President Trump at it again with comments on ""out of control"" drug prices"
BIIB,Biogen Inc,2017-10-13,Resverlogix secures $87M private capital raise
BIIB,Biogen Inc,2017-10-11,Soleno nabs U.S. patent covering lead candidate diazoxide; shares ahead 5% premarket
BIIB,Biogen Inc,2017-10-10,California enacts law aimed at corralling high drug prices
BIIB,Biogen Inc,2017-10-09,China to accept out-of-country trial data to speed up drug approvals
BIIB,Biogen Inc,2017-10-05,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.50%
BIIB,Biogen Inc,2017-10-03,VanEck Vectors Morningstar Wide Moat ETF (MOAT) September Summary
BIIB,Biogen Inc,2017-10-02,Med stocks up early  biotechs lead
BIIB,Biogen Inc,2017-09-28,FDA launches new tool aimed at easier access to adverse event data
BIIB,Biogen Inc,2017-09-21,"FDA's Woodcock says clinical trials system ""broken"""
BIIB,Biogen Inc,2017-12-04,VanEck Vectors Morningstar Wide Moat ETF (MOAT) November Summary
BIIB,Biogen Inc,2017-11-14,Biotechs continue slide  XBI down 2%
BIIB,Biogen Inc,2017-11-09,Premarket analyst action - healthcare
BIIB,Biogen Inc,2017-10-26,Biotechs under pressure after Celgene revenue miss and guidance revision
BIIB,Biogen Inc,2017-10-24,Dow jumps with upbeat 3M  Caterpillar earnings
BIIB,Biogen Inc,2017-10-24,Big pharma/biotech players under pressure  Valeant only bright spot
BIIB,Biogen Inc,2017-10-24,Top 5 Things to Know in the Market on Tuesday
BIIB,Biogen Inc,2017-10-23,U.S. companies act on climate despite Trump: survey
BIIB,Biogen Inc,2017-10-23,Notable earnings before Tuesday’s open
BIIB,Biogen Inc,2017-10-20,Celgene selloff weighs on biotechs  IBB down 1%
BIIB,Biogen Inc,2018-01-08,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.05%
